Timestamp,Occupancy,Capacity,SystemCodeNumber,Price
2016-10-08 07:57:00,58,577,BHMBCCMKT01,10.096663778162911
2016-10-08 08:30:00,61,577,BHMBCCMKT01,10.097192374350087
2016-10-08 08:57:00,75,577,BHMBCCMKT01,10.097842287694974
2016-10-08 09:30:00,104,577,BHMBCCMKT01,10.09874350086655
2016-10-08 10:04:00,158,577,BHMBCCMKT01,10.100112651646446
2016-10-08 10:30:00,191,577,BHMBCCMKT01,10.101767764298092
2016-10-08 10:57:00,223,577,BHMBCCMKT01,10.103700173310223
2016-10-08 11:30:00,254,577,BHMBCCMKT01,10.105901213171574
2016-10-08 12:04:00,306,577,BHMBCCMKT01,10.108552859618714
2016-10-08 12:30:00,320,577,BHMBCCMKT01,10.111325823223567
2016-10-08 13:04:00,348,577,BHMBCCMKT01,10.114341421143845
2016-10-08 13:30:00,357,577,BHMBCCMKT01,10.117435008665508
2016-10-08 14:03:00,395,577,BHMBCCMKT01,10.120857885615248
2016-10-08 14:30:00,400,577,BHMBCCMKT01,10.124324090121315
2016-10-08 14:57:00,395,577,BHMBCCMKT01,10.127746967071054
2016-10-08 15:30:00,406,577,BHMBCCMKT01,10.131265164644711
2016-10-08 16:04:00,381,577,BHMBCCMKT01,10.13456672443674
2016-10-08 16:30:00,365,577,BHMBCCMKT01,10.137729636048524
2016-10-09 08:04:00,42,577,BHMBCCMKT01,10.138093587521661
2016-10-09 08:30:00,42,577,BHMBCCMKT01,10.138457538994798
2016-10-09 09:04:00,43,577,BHMBCCMKT01,10.1388301559792
2016-10-09 09:30:00,43,577,BHMBCCMKT01,10.139202772963602
2016-10-09 09:57:00,50,577,BHMBCCMKT01,10.13963604852686
2016-10-09 10:30:00,64,577,BHMBCCMKT01,10.14019064124783
2016-10-09 11:04:00,100,577,BHMBCCMKT01,10.141057192374348
2016-10-09 11:30:00,126,577,BHMBCCMKT01,10.142149046793758
2016-10-09 11:57:00,148,577,BHMBCCMKT01,10.143431542461002
2016-10-09 12:30:00,170,577,BHMBCCMKT01,10.14490467937608
2016-10-09 13:04:00,189,577,BHMBCCMKT01,10.146542461005195
2016-10-09 13:30:00,205,577,BHMBCCMKT01,10.148318890814554
2016-10-09 14:03:00,208,577,BHMBCCMKT01,10.150121317157708
2016-10-09 14:30:00,209,577,BHMBCCMKT01,10.151932409012128
2016-10-09 15:04:00,191,577,BHMBCCMKT01,10.153587521663773
2016-10-09 15:30:00,180,577,BHMBCCMKT01,10.155147313691502
2016-10-09 16:03:00,155,577,BHMBCCMKT01,10.156490467937603
2016-10-09 16:30:00,133,577,BHMBCCMKT01,10.15764298093587
2016-10-10 08:04:00,54,577,BHMBCCMKT01,10.158110918544189
2016-10-10 08:30:00,56,577,BHMBCCMKT01,10.158596187175037
2016-10-10 09:04:00,65,577,BHMBCCMKT01,10.159159445407273
2016-10-10 09:30:00,73,577,BHMBCCMKT01,10.15979202772963
2016-10-10 10:03:00,92,577,BHMBCCMKT01,10.160589254766025
2016-10-10 10:30:00,113,577,BHMBCCMKT01,10.161568457538989
2016-10-10 10:57:00,144,577,BHMBCCMKT01,10.162816291161173
2016-10-10 11:30:00,149,577,BHMBCCMKT01,10.164107452339682
2016-10-10 11:57:00,159,577,BHMBCCMKT01,10.165485268630842
2016-10-10 12:30:00,171,577,BHMBCCMKT01,10.166967071057185
2016-10-10 13:04:00,176,577,BHMBCCMKT01,10.168492201039854
2016-10-10 13:30:00,172,577,BHMBCCMKT01,10.169982668977463
2016-10-10 14:03:00,161,577,BHMBCCMKT01,10.171377816291155
2016-10-10 14:30:00,154,577,BHMBCCMKT01,10.17271230502599
2016-10-10 14:57:00,137,577,BHMBCCMKT01,10.173899480069318
2016-10-10 15:30:00,129,577,BHMBCCMKT01,10.175017331022524
2016-10-10 15:57:00,130,577,BHMBCCMKT01,10.176143847486996
2016-10-10 16:30:00,114,577,BHMBCCMKT01,10.177131715771225
2016-10-11 08:04:00,56,577,BHMBCCMKT01,10.177616984402073
2016-10-11 08:30:00,64,577,BHMBCCMKT01,10.178171577123043
2016-10-11 08:57:00,74,577,BHMBCCMKT01,10.178812824956665
2016-10-11 09:30:00,93,577,BHMBCCMKT01,10.179618717504326
2016-10-11 09:57:00,129,577,BHMBCCMKT01,10.180736568457531
2016-10-11 10:30:00,167,577,BHMBCCMKT01,10.182183708838814
2016-10-11 10:57:00,200,577,BHMBCCMKT01,10.183916811091846
2016-10-11 11:30:00,219,577,BHMBCCMKT01,10.185814558058917
2016-10-11 12:03:00,225,577,BHMBCCMKT01,10.18776429809358
2016-10-11 12:30:00,221,577,BHMBCCMKT01,10.18967937608318
2016-10-11 13:04:00,217,577,BHMBCCMKT01,10.191559792027721
2016-10-11 13:31:00,217,577,BHMBCCMKT01,10.193440207972262
2016-10-11 14:04:00,208,577,BHMBCCMKT01,10.195242634315417
2016-10-11 14:30:00,191,577,BHMBCCMKT01,10.196897746967062
2016-10-11 15:03:00,167,577,BHMBCCMKT01,10.198344887348345
2016-10-11 15:33:00,159,577,BHMBCCMKT01,10.199722703639505
2016-10-11 16:01:00,150,577,BHMBCCMKT01,10.20102253032928
2016-10-11 16:26:00,127,577,BHMBCCMKT01,10.202123050259955
2016-10-12 08:04:00,51,577,BHMBCCMKT01,10.202564991334478
2016-10-12 08:31:00,57,577,BHMBCCMKT01,10.203058925476592
2016-10-12 09:03:00,64,577,BHMBCCMKT01,10.203613518197562
2016-10-12 09:26:00,73,577,BHMBCCMKT01,10.204246100519919
2016-10-12 10:01:00,99,577,BHMBCCMKT01,10.205103986135171
2016-10-12 10:31:00,112,577,BHMBCCMKT01,10.20607452339687
2016-10-12 11:04:00,127,577,BHMBCCMKT01,10.207175043327545
2016-10-12 11:31:00,128,577,BHMBCCMKT01,10.208284228769486
2016-10-12 12:04:00,143,577,BHMBCCMKT01,10.209523396880405
2016-10-12 12:31:00,158,577,BHMBCCMKT01,10.2108925476603
2016-10-12 13:04:00,157,577,BHMBCCMKT01,10.212253032928931
2016-10-12 13:34:00,164,577,BHMBCCMKT01,10.213674176776419
2016-10-12 14:03:00,167,577,BHMBCCMKT01,10.2151213171577
2016-10-12 14:34:00,159,577,BHMBCCMKT01,10.216499133448862
2016-10-12 15:01:00,140,577,BHMBCCMKT01,10.217712305025984
2016-10-12 15:30:00,128,577,BHMBCCMKT01,10.218821490467924
2016-10-12 15:57:00,121,577,BHMBCCMKT01,10.21987001733101
2016-10-12 16:31:00,111,577,BHMBCCMKT01,10.220831889081444
2016-10-13 07:57:00,58,577,BHMBCCMKT01,10.221334488734824
2016-10-13 08:31:00,65,577,BHMBCCMKT01,10.221897746967059
2016-10-13 09:04:00,76,577,BHMBCCMKT01,10.222556325823211
2016-10-13 09:31:00,97,577,BHMBCCMKT01,10.223396880415931
2016-10-13 09:57:00,127,577,BHMBCCMKT01,10.224497400346607
2016-10-13 10:31:00,166,577,BHMBCCMKT01,10.225935875216624
2016-10-13 11:04:00,200,577,BHMBCCMKT01,10.227668977469657
2016-10-13 11:31:00,220,577,BHMBCCMKT01,10.229575389947993
2016-10-13 11:57:00,230,577,BHMBCCMKT01,10.23156845753898
2016-10-13 12:31:00,231,577,BHMBCCMKT01,10.233570190641233
2016-10-13 13:04:00,214,577,BHMBCCMKT01,10.235424610051979
2016-10-13 13:31:00,203,577,BHMBCCMKT01,10.237183708838808
2016-10-13 13:57:00,205,577,BHMBCCMKT01,10.238960138648167
2016-10-13 14:31:00,181,577,BHMBCCMKT01,10.240528596187161
2016-10-13 15:04:00,162,577,BHMBCCMKT01,10.241932409012119
2016-10-13 15:31:00,144,577,BHMBCCMKT01,10.243180242634303
2016-10-13 16:04:00,132,577,BHMBCCMKT01,10.244324090121305
2016-10-13 16:31:00,130,577,BHMBCCMKT01,10.245450606585777
2016-10-14 08:01:00,53,577,BHMBCCMKT01,10.24590987868283
2016-10-14 08:27:00,57,577,BHMBCCMKT01,10.246403812824944
2016-10-14 09:01:00,67,577,BHMBCCMKT01,10.24698440207971
2016-10-14 09:27:00,100,577,BHMBCCMKT01,10.247850953206227
2016-10-14 10:01:00,134,577,BHMBCCMKT01,10.249012131715759
2016-10-14 10:27:00,157,577,BHMBCCMKT01,10.25037261698439
2016-10-14 11:01:00,205,577,BHMBCCMKT01,10.252149046793749
2016-10-14 11:27:00,220,577,BHMBCCMKT01,10.254055459272085
2016-10-14 12:01:00,224,577,BHMBCCMKT01,10.255996533795482
2016-10-14 12:27:00,213,577,BHMBCCMKT01,10.257842287694963
2016-10-14 13:01:00,205,577,BHMBCCMKT01,10.259618717504322
2016-10-14 13:27:00,201,577,BHMBCCMKT01,10.26136048526862
2016-10-14 14:01:00,182,577,BHMBCCMKT01,10.26293760831888
2016-10-14 14:34:00,174,577,BHMBCCMKT01,10.26444540727902
2016-10-14 15:01:00,171,577,BHMBCCMKT01,10.265927209705362
2016-10-14 15:27:00,161,577,BHMBCCMKT01,10.267322357019054
2016-10-14 16:01:00,138,577,BHMBCCMKT01,10.268518197573647
2016-10-14 16:34:00,134,577,BHMBCCMKT01,10.269679376083179
2016-10-15 08:01:00,53,577,BHMBCCMKT01,10.270138648180232
2016-10-15 08:34:00,63,577,BHMBCCMKT01,10.270684575389938
2016-10-15 09:01:00,77,577,BHMBCCMKT01,10.271351819757355
2016-10-15 09:27:00,101,577,BHMBCCMKT01,10.272227036395137
2016-10-15 10:01:00,154,577,BHMBCCMKT01,10.273561525129972
2016-10-15 10:27:00,171,577,BHMBCCMKT01,10.275043327556315
2016-10-15 11:01:00,211,577,BHMBCCMKT01,10.276871750433264
2016-10-15 11:27:00,239,577,BHMBCCMKT01,10.278942807625638
2016-10-15 12:01:00,276,577,BHMBCCMKT01,10.281334488734824
2016-10-15 12:27:00,297,577,BHMBCCMKT01,10.283908145580579
2016-10-15 13:01:00,332,577,BHMBCCMKT01,10.286785095320614
2016-10-15 13:34:00,352,577,BHMBCCMKT01,10.289835355285952
2016-10-15 14:01:00,391,577,BHMBCCMKT01,10.293223570190632
2016-10-15 14:27:00,409,577,BHMBCCMKT01,10.296767764298083
2016-10-15 15:01:00,442,577,BHMBCCMKT01,10.300597920277287
2016-10-15 15:27:00,428,577,BHMBCCMKT01,10.304306759098777
2016-10-15 16:01:00,412,577,BHMBCCMKT01,10.307876949740026
2016-10-15 16:27:00,393,577,BHMBCCMKT01,10.311282495667236
2016-10-16 08:04:00,48,577,BHMBCCMKT01,10.311698440207964
2016-10-16 08:27:00,48,577,BHMBCCMKT01,10.312114384748693
2016-10-16 09:01:00,55,577,BHMBCCMKT01,10.312590987868276
2016-10-16 09:27:00,57,577,BHMBCCMKT01,10.31308492201039
2016-10-16 10:04:00,57,577,BHMBCCMKT01,10.313578856152503
2016-10-16 10:34:00,56,577,BHMBCCMKT01,10.314064124783352
2016-10-16 11:01:00,56,577,BHMBCCMKT01,10.3145493934142
2016-10-16 11:27:00,56,577,BHMBCCMKT01,10.315034662045049
2016-10-16 12:01:00,65,577,BHMBCCMKT01,10.315597920277284
2016-10-16 12:27:00,105,577,BHMBCCMKT01,10.316507798960126
2016-10-16 13:01:00,131,577,BHMBCCMKT01,10.317642980935863
2016-10-16 13:27:00,146,577,BHMBCCMKT01,10.318908145580577
2016-10-16 14:01:00,170,577,BHMBCCMKT01,10.320381282495655
2016-10-16 14:27:00,180,577,BHMBCCMKT01,10.321941074523384
2016-10-16 15:01:00,192,577,BHMBCCMKT01,10.323604852686294
2016-10-16 15:31:00,185,577,BHMBCCMKT01,10.32520797227035
2016-10-16 15:57:00,173,577,BHMBCCMKT01,10.326707105719224
2016-10-16 16:31:00,154,577,BHMBCCMKT01,10.32804159445406
2016-10-17 08:01:00,50,577,BHMBCCMKT01,10.328474870017319
2016-10-17 08:27:00,54,577,BHMBCCMKT01,10.328942807625637
2016-10-17 09:01:00,66,577,BHMBCCMKT01,10.329514731369137
2016-10-17 09:27:00,76,577,BHMBCCMKT01,10.33017331022529
2016-10-17 10:04:00,112,577,BHMBCCMKT01,10.331143847486988
2016-10-17 10:31:00,119,577,BHMBCCMKT01,10.332175043327542
2016-10-17 11:04:00,144,577,BHMBCCMKT01,10.333422876949726
2016-10-17 11:31:00,153,577,BHMBCCMKT01,10.334748700173296
2016-10-17 12:04:00,159,577,BHMBCCMKT01,10.336126516464457
2016-10-17 12:31:00,154,577,BHMBCCMKT01,10.337461005199293
2016-10-17 12:57:00,154,577,BHMBCCMKT01,10.338795493934128
2016-10-17 13:31:00,157,577,BHMBCCMKT01,10.340155979202759
2016-10-17 14:04:00,161,577,BHMBCCMKT01,10.341551126516451
2016-10-17 14:31:00,147,577,BHMBCCMKT01,10.34282495667243
2016-10-17 14:57:00,133,577,BHMBCCMKT01,10.343977469670698
2016-10-17 15:31:00,121,577,BHMBCCMKT01,10.345025996533783
2016-10-17 15:57:00,115,577,BHMBCCMKT01,10.346022530329277
2016-10-17 16:28:00,110,577,BHMBCCMKT01,10.346975736568446
2016-10-18 08:01:00,57,577,BHMBCCMKT01,10.34746967071056
2016-10-18 08:28:00,60,577,BHMBCCMKT01,10.34798960138647
2016-10-18 09:01:00,72,577,BHMBCCMKT01,10.348613518197562
2016-10-18 09:28:00,91,577,BHMBCCMKT01,10.349402079722692
2016-10-18 10:01:00,145,577,BHMBCCMKT01,10.350658578856141
2016-10-18 10:28:00,178,577,BHMBCCMKT01,10.35220103986134
2016-10-18 11:01:00,220,577,BHMBCCMKT01,10.354107452339676
2016-10-18 11:27:00,228,577,BHMBCCMKT01,10.356083188908134
2016-10-18 12:01:00,231,577,BHMBCCMKT01,10.358084922010386
2016-10-18 12:27:00,224,577,BHMBCCMKT01,10.360025996533784
2016-10-18 13:01:00,237,577,BHMBCCMKT01,10.362079722703628
2016-10-18 13:28:00,227,577,BHMBCCMKT01,10.36404679376082
2016-10-18 13:54:00,226,577,BHMBCCMKT01,10.366005199306748
2016-10-18 14:27:00,200,577,BHMBCCMKT01,10.36773830155978
2016-10-18 15:01:00,165,577,BHMBCCMKT01,10.369168110918533
2016-10-18 15:27:00,157,577,BHMBCCMKT01,10.370528596187164
2016-10-18 15:55:00,149,577,BHMBCCMKT01,10.371819757365673
2016-10-18 16:27:00,124,577,BHMBCCMKT01,10.372894280762553
2016-10-19 08:05:00,49,577,BHMBCCMKT01,10.373318890814547
2016-10-19 08:25:00,51,577,BHMBCCMKT01,10.37376083188907
2016-10-19 08:58:00,59,577,BHMBCCMKT01,10.374272097053716
2016-10-19 09:32:00,76,577,BHMBCCMKT01,10.374930675909868
2016-10-19 09:58:00,105,577,BHMBCCMKT01,10.37584055459271
2016-10-19 10:25:00,135,577,BHMBCCMKT01,10.377010398613507
2016-10-19 10:59:00,156,577,BHMBCCMKT01,10.378362218370873
2016-10-19 11:25:00,177,577,BHMBCCMKT01,10.379896013864807
2016-10-19 11:59:00,181,577,BHMBCCMKT01,10.3814644714038
2016-10-19 12:25:00,171,577,BHMBCCMKT01,10.382946273830143
2016-10-19 12:58:00,165,577,BHMBCCMKT01,10.384376083188895
2016-10-19 13:25:00,167,577,BHMBCCMKT01,10.385823223570178
2016-10-19 13:58:00,161,577,BHMBCCMKT01,10.38721837088387
2016-10-19 14:32:00,156,577,BHMBCCMKT01,10.388570190641236
2016-10-19 14:58:00,144,577,BHMBCCMKT01,10.38981802426342
2016-10-19 15:32:00,127,577,BHMBCCMKT01,10.390918544194095
2016-10-19 15:59:00,117,577,BHMBCCMKT01,10.391932409012119
2016-10-19 16:25:00,110,577,BHMBCCMKT01,10.392885615251288
2016-10-22 07:59:00,57,577,BHMBCCMKT01,10.393379549393401
2016-10-22 08:26:00,59,577,BHMBCCMKT01,10.393890814558047
2016-10-22 08:59:00,72,577,BHMBCCMKT01,10.394514731369139
2016-10-22 09:26:00,93,577,BHMBCCMKT01,10.395320623916799
2016-10-22 09:59:00,130,577,BHMBCCMKT01,10.396447140381271
2016-10-22 10:26:00,156,577,BHMBCCMKT01,10.397798960138637
2016-10-22 10:59:00,198,577,BHMBCCMKT01,10.39951473136914
2016-10-22 11:32:00,239,577,BHMBCCMKT01,10.401585788561514
2016-10-22 11:59:00,261,577,BHMBCCMKT01,10.403847487001721
2016-10-22 12:32:00,324,577,BHMBCCMKT01,10.406655112651634
2016-10-22 12:59:00,359,577,BHMBCCMKT01,10.40976603119583
2016-10-22 13:32:00,380,577,BHMBCCMKT01,10.413058925476593
2016-10-22 13:59:00,408,577,BHMBCCMKT01,10.41659445407278
2016-10-22 14:39:00,430,577,BHMBCCMKT01,10.4203206239168
2016-10-22 14:59:00,424,577,BHMBCCMKT01,10.42399480069323
2016-10-22 15:26:00,403,577,BHMBCCMKT01,10.427487001733091
2016-10-22 15:59:00,384,577,BHMBCCMKT01,10.430814558058914
2016-10-22 16:26:00,340,577,BHMBCCMKT01,10.43376083188907
2016-10-23 07:59:00,47,577,BHMBCCMKT01,10.434168110918534
2016-10-23 08:26:00,48,577,BHMBCCMKT01,10.434584055459263
2016-10-23 08:59:00,51,577,BHMBCCMKT01,10.435025996533787
2016-10-23 09:26:00,50,577,BHMBCCMKT01,10.435459272097045
2016-10-23 09:59:00,54,577,BHMBCCMKT01,10.435927209705364
2016-10-23 10:26:00,60,577,BHMBCCMKT01,10.436447140381274
2016-10-23 10:59:00,80,577,BHMBCCMKT01,10.437140381282488
2016-10-23 11:26:00,107,577,BHMBCCMKT01,10.43806759098786
2016-10-23 11:59:00,125,577,BHMBCCMKT01,10.439150779896005
2016-10-23 12:26:00,144,577,BHMBCCMKT01,10.44039861351819
2016-10-23 13:06:00,175,577,BHMBCCMKT01,10.441915077989593
2016-10-23 13:26:00,192,577,BHMBCCMKT01,10.443578856152504
2016-10-23 13:59:00,215,577,BHMBCCMKT01,10.445441941074515
2016-10-23 14:26:00,226,577,BHMBCCMKT01,10.447400346620443
2016-10-23 14:59:00,219,577,BHMBCCMKT01,10.449298093587513
2016-10-23 15:26:00,215,577,BHMBCCMKT01,10.451161178509524
2016-10-23 15:59:00,179,577,BHMBCCMKT01,10.452712305025988
2016-10-23 16:26:00,150,577,BHMBCCMKT01,10.454012131715762
2016-10-24 07:56:00,47,577,BHMBCCMKT01,10.454419410745226
2016-10-24 08:29:00,55,577,BHMBCCMKT01,10.45489601386481
2016-10-24 09:03:00,62,577,BHMBCCMKT01,10.45543327556325
2016-10-24 09:30:00,73,577,BHMBCCMKT01,10.456065857885607
2016-10-24 09:55:00,87,577,BHMBCCMKT01,10.456819757365675
2016-10-24 10:30:00,114,577,BHMBCCMKT01,10.457807625649904
2016-10-24 11:03:00,137,577,BHMBCCMKT01,10.458994800693231
2016-10-24 11:29:00,155,577,BHMBCCMKT01,10.460337954939332
2016-10-24 12:02:00,173,577,BHMBCCMKT01,10.461837088388206
2016-10-24 12:30:00,191,577,BHMBCCMKT01,10.463492201039852
2016-10-24 12:56:00,198,577,BHMBCCMKT01,10.465207972270354
2016-10-24 13:30:00,208,577,BHMBCCMKT01,10.467010398613509
2016-10-24 13:56:00,219,577,BHMBCCMKT01,10.46890814558058
2016-10-24 14:30:00,215,577,BHMBCCMKT01,10.47077123050259
2016-10-24 14:56:00,209,577,BHMBCCMKT01,10.47258232235701
2016-10-24 15:32:00,209,577,BHMBCCMKT01,10.474393414211429
2016-10-24 16:00:00,192,577,BHMBCCMKT01,10.47605719237434
2016-10-24 16:33:00,175,577,BHMBCCMKT01,10.477573656845744
2016-10-25 08:00:00,54,577,BHMBCCMKT01,10.478041594454062
2016-10-25 08:26:00,55,577,BHMBCCMKT01,10.478518197573646
2016-10-25 09:00:00,82,577,BHMBCCMKT01,10.47922876949739
2016-10-25 09:19:00,95,577,BHMBCCMKT01,10.48005199306758
2016-10-25 09:56:00,129,577,BHMBCCMKT01,10.481169844020785
2016-10-25 10:29:00,173,577,BHMBCCMKT01,10.48266897746966
2016-10-25 10:56:00,202,577,BHMBCCMKT01,10.484419410745222
2016-10-25 11:29:00,249,577,BHMBCCMKT01,10.486577123050248
2016-10-25 12:02:00,290,577,BHMBCCMKT01,10.489090121317146
2016-10-25 12:29:00,303,577,BHMBCCMKT01,10.49171577123049
2016-10-25 13:03:00,331,577,BHMBCCMKT01,10.49458405545926
2016-10-25 13:29:00,345,577,BHMBCCMKT01,10.497573656845741
2016-10-25 13:56:00,363,577,BHMBCCMKT01,10.500719237434996
2016-10-25 14:29:00,365,577,BHMBCCMKT01,10.503882149046781
2016-10-25 15:02:00,340,577,BHMBCCMKT01,10.506828422876938
2016-10-25 15:29:00,302,577,BHMBCCMKT01,10.509445407279017
2016-10-25 15:56:00,273,577,BHMBCCMKT01,10.511811091854407
2016-10-25 16:29:00,226,577,BHMBCCMKT01,10.513769497400334
2016-10-26 07:59:00,56,577,BHMBCCMKT01,10.514254766031183
2016-10-26 08:32:00,63,577,BHMBCCMKT01,10.514800693240888
2016-10-26 08:59:00,70,577,BHMBCCMKT01,10.51540727902945
2016-10-26 09:26:00,87,577,BHMBCCMKT01,10.516161178509519
2016-10-26 09:59:00,108,577,BHMBCCMKT01,10.517097053726156
2016-10-26 10:26:00,125,577,BHMBCCMKT01,10.518180242634301
2016-10-26 10:59:00,159,577,BHMBCCMKT01,10.519558058925462
2016-10-26 11:26:00,182,577,BHMBCCMKT01,10.521135181975723
2016-10-26 11:59:00,198,577,BHMBCCMKT01,10.522850953206225
2016-10-26 12:26:00,205,577,BHMBCCMKT01,10.524627383015584
2016-10-26 12:59:00,231,577,BHMBCCMKT01,10.526629116117837
2016-10-26 13:26:00,244,577,BHMBCCMKT01,10.528743500866536
2016-10-26 13:59:00,260,577,BHMBCCMKT01,10.530996533795479
2016-10-26 14:26:00,267,577,BHMBCCMKT01,10.533310225303278
2016-10-26 14:59:00,252,577,BHMBCCMKT01,10.5354939341421
2016-10-26 15:26:00,238,577,BHMBCCMKT01,10.537556325823209
2016-10-26 15:59:00,212,577,BHMBCCMKT01,10.539393414211423
2016-10-26 16:32:00,180,577,BHMBCCMKT01,10.540953206239152
2016-10-27 07:59:00,54,577,BHMBCCMKT01,10.54142114384747
2016-10-27 08:32:00,60,577,BHMBCCMKT01,10.54194107452338
2016-10-27 08:59:00,69,577,BHMBCCMKT01,10.542538994800678
2016-10-27 09:32:00,90,577,BHMBCCMKT01,10.543318890814543
2016-10-27 09:59:00,102,577,BHMBCCMKT01,10.54420277296359
2016-10-27 10:25:00,117,577,BHMBCCMKT01,10.545216637781614
2016-10-27 10:59:00,160,577,BHMBCCMKT01,10.54660311958404
2016-10-27 11:32:00,189,577,BHMBCCMKT01,10.548240901213155
2016-10-27 11:59:00,207,577,BHMBCCMKT01,10.550034662045045
